platform,second,p95_ms,rps
Apache,996,114.7,18.5
Apache,997,118.9,18.0
Apache,998,116.8,18.0
Apache,999,121.3,17.0
Apache,1000,122.2,17.0
Apache,1001,115.7,16.0
Apache,1002,118.7,15.5
Apache,1003,125.9,15.0
Apache,1004,117.9,14.0
Apache,1005,119.8,14.0
Apache,1006,121.2,13.0
Apache,1007,115.9,13.0
Apache,1008,121.2,12.0
Apache,1009,121.5,11.0
Apache,1010,114.4,10.5
Apache,1011,122.0,10.0
Apache,1012,118.0,9.0
Apache,1013,119.9,9.0
Apache,1014,123.5,8.0
Apache,1015,135.8,8.0
Apache,1016,141.2,7.0
Apache,1017,130.2,7.0
Apache,1018,125.7,6.0
Apache,1019,127.0,5.0
Apache,1020,131.8,5.0
Apache,1021,124.2,5.0
Apache,1022,143.6,5.0
Apache,1023,117.9,5.0
Apache,1024,129.3,5.0
Apache,1025,112.0,5.0
Apache,1026,117.7,5.0
Apache,1027,112.3,5.0
Apache,1028,119.2,5.0
Apache,1029,124.7,5.0
Apache,1030,118.3,5.0
Apache,1031,143.5,5.0
Apache,1032,155.3,5.0
Apache,1033,125.4,5.0
Apache,1034,129.1,5.0
Apache,1035,127.3,5.0
Apache,1036,112.9,5.0
Apache,1037,122.2,5.0
Apache,1038,124.7,5.0
Apache,1039,119.8,5.0
Apache,1040,121.7,5.0
Apache,1041,132.7,5.0
Apache,1042,136.6,5.0
Apache,1043,137.8,5.0
Apache,1044,107.1,5.0
Apache,1045,138.2,5.0
Apache,1046,126.4,5.0
Apache,1047,117.0,5.0
Apache,1048,126.4,5.0
Apache,1049,125.4,5.0
Apache,1050,126.5,5.0
Apache,1051,118.1,5.0
Apache,1052,133.1,5.0
Apache,1053,114.2,5.0
Apache,1054,158.3,5.0
Apache,1055,170.7,5.0
Apache,1056,157.2,5.0
Apache,1057,141.4,5.0
Apache,1058,148.1,5.0
Apache,1059,119.5,5.0
Apache,1060,133.1,5.0
Apache,1061,107.8,5.0
Apache,1062,123.4,5.0
Apache,1063,123.2,5.0
Apache,1064,127.4,5.0
Apache,1065,124.2,5.0
Apache,1066,113.6,5.0
Apache,1067,122.2,5.0
Apache,1068,161.4,5.0
Apache,1069,142.1,5.0
Apache,1070,131.7,5.0
Apache,1071,126.4,5.0
Apache,1072,114.8,5.0
Apache,1073,122.1,5.0
Apache,1074,123.9,5.0
Apache,1075,140.6,5.0
Apache,1076,117.7,5.0
Apache,1077,116.0,5.0
Apache,1078,123.3,5.0
Apache,1079,124.2,5.0
Apache,1080,127.3,5.0
Apache,1081,115.2,5.0
Apache,1082,125.4,5.0
Apache,1083,118.1,5.0
Apache,1084,141.4,5.0
Apache,1085,132.8,5.0
Apache,1086,119.8,5.0
Apache,1087,120.5,5.0
Apache,1088,128.7,5.0
Apache,1089,122.9,5.0
Apache,1090,113.7,5.0
Apache,1091,132.9,5.0
Apache,1092,108.0,5.0
Apache,1093,124.7,5.0
Apache,1094,124.7,5.0
Apache,1095,137.6,5.0
Apache,1096,142.4,5.0
Apache,1097,119.3,5.0
Apache,1098,111.2,5.0
Apache,1099,123.0,5.0
Apache,1100,121.8,5.0
Apache,1101,154.2,5.0
Apache,1102,113.2,5.0
Apache,1103,135.4,5.0
Apache,1104,151.3,5.0
Apache,1105,179.7,5.0
Apache,1106,179.3,5.0
Apache,1107,121.3,5.0
Apache,1108,143.0,5.0
Apache,1109,139.2,5.0
Apache,1110,124.3,5.0
Apache,1111,120.5,5.0
Apache,1112,130.1,5.0
Apache,1113,125.1,5.0
Apache,1114,116.9,5.0
Apache,1115,140.9,5.0
Apache,1116,128.6,5.0
Apache,1117,131.6,5.0
Apache,1118,124.6,5.0
Apache,1119,141.1,5.0
Apache,1120,151.3,5.0
Apache,1121,140.7,5.0
Apache,1122,120.6,5.0
Apache,1123,151.4,5.0
Apache,1124,142.9,5.0
Apache,1125,114.1,5.0
Apache,1126,138.1,5.0
Apache,1127,112.9,5.0
Apache,1128,117.7,5.0
Apache,1129,120.5,5.0
Apache,1130,122.4,5.0
Apache,1131,126.9,5.0
Apache,1132,180.3,5.0
Apache,1133,120.5,5.0
Apache,1134,159.3,5.0
Apache,1135,169.3,5.0
Apache,1136,159.5,5.0
Apache,1137,153.5,5.0
Apache,1138,128.0,5.0
Apache,1139,120.6,5.0
Apache,1140,106.4,5.0
Apache,1141,113.1,5.0
Apache,1142,133.9,5.0
Apache,1143,115.2,5.0
Apache,1144,172.9,5.0
Apache,1145,142.0,5.0
Apache,1146,110.0,5.0
Apache,1147,127.8,5.0
Apache,1148,117.5,5.0
Apache,1149,137.5,5.0
Apache,1150,148.9,5.0
Apache,1151,146.9,5.0
Apache,1152,159.6,5.0
Apache,1153,142.1,5.0
Apache,1154,118.4,5.0
Apache,1155,111.3,5.0
Apache,1156,128.4,5.0
Apache,1157,120.0,5.0
Apache,1158,158.1,5.0
Apache,1159,130.4,5.0
Apache,1160,144.0,5.0
Apache,1161,158.3,5.0
Apache,1162,161.8,5.0
Apache,1163,137.5,5.0
Apache,1164,117.1,5.0
Apache,1165,114.1,5.0
Apache,1166,123.1,5.0
Apache,1167,127.3,5.0
Apache,1168,136.1,5.0
Apache,1169,146.1,5.0
Apache,1170,133.3,5.0
Apache,1171,147.8,5.0
Apache,1172,142.9,5.0
Apache,1173,114.8,5.0
Apache,1174,157.3,5.0
Apache,1175,123.0,5.0
Apache,1176,124.7,5.0
Apache,1177,121.3,5.0
Apache,1178,110.9,5.0
Apache,1179,115.8,5.0
Apache,1180,121.9,5.0
Apache,1181,149.1,5.0
Apache,1182,122.3,5.0
Apache,1183,130.4,5.0
Apache,1184,161.0,5.0
Apache,1185,122.8,5.0
Apache,1186,191.7,5.0
Apache,1187,160.8,5.0
Apache,1188,118.8,5.0
Apache,1189,138.0,5.0
Apache,1190,157.0,5.0
Apache,1191,131.2,4.5
Apache,1192,119.0,5.0
Apache,1193,116.9,5.0
Apache,1194,115.4,5.0
Apache,1195,147.6,5.0
Apache,1196,124.3,5.0
Apache,1197,128.0,5.0
Apache,1198,153.9,5.0
Apache,1199,181.9,5.0
Apache,1200,156.4,5.0
Apache,1201,132.2,5.0
Apache,1202,137.2,5.0
Apache,1203,139.6,5.0
Apache,1204,127.8,5.0
Apache,1205,114.9,5.0
Apache,1206,121.2,5.0
Apache,1207,128.2,5.0
Apache,1208,138.5,5.0
Apache,1209,169.0,5.0
Apache,1210,123.1,5.0
Apache,1211,113.9,5.0
Apache,1212,151.3,5.0
Apache,1213,125.6,5.0
Apache,1214,149.7,5.0
Apache,1215,126.9,5.0
Apache,1216,124.1,5.0
Apache,1217,130.4,5.0
Apache,1218,163.9,5.0
Apache,1219,130.8,5.0
Apache,1220,121.2,5.0
Apache,1221,182.8,5.0
Apache,1222,139.4,5.0
Apache,1223,123.5,5.0
Apache,1224,130.4,5.0
Apache,1225,124.8,5.0
Apache,1226,131.0,5.0
Apache,1227,144.1,5.0
Apache,1228,146.4,5.0
Apache,1229,118.7,5.0
Apache,1230,128.7,5.0
Apache,1231,142.3,5.0
Apache,1232,132.6,5.0
Apache,1233,149.5,5.0
Apache,1234,151.2,5.0
Apache,1235,131.0,5.0
Apache,1236,123.1,5.0
Apache,1237,171.5,5.0
Apache,1238,153.9,5.0
Apache,1239,126.4,5.0
Apache,1240,127.9,5.0
Apache,1241,138.9,5.0
Apache,1242,143.0,5.0
Apache,1243,156.0,5.0
Apache,1244,136.4,5.0
Apache,1245,147.1,5.0
Apache,1246,159.2,5.0
Apache,1247,132.0,5.0
Apache,1248,136.2,5.0
Apache,1249,137.0,5.0
Apache,1250,146.1,5.0
Apache,1251,121.0,5.0
Apache,1252,142.1,5.0
Apache,1253,125.9,5.0
Apache,1254,150.9,5.0
Apache,1255,122.8,5.0
Apache,1256,132.8,5.0
Apache,1257,120.9,5.0
Apache,1258,146.3,5.0
Apache,1259,167.6,5.0
Apache,1260,137.3,5.0
Apache,1261,123.2,5.0
Apache,1262,153.1,5.0
Apache,1263,173.5,5.5
Apache,1264,155.0,5.0
Apache,1265,195.5,5.0
Apache,1266,156.7,5.0
Apache,1267,142.7,5.0
Apache,1268,124.9,5.0
Apache,1269,143.1,5.0
Apache,1270,118.3,5.0
Apache,1271,125.7,5.0
Apache,1272,160.6,5.0
Apache,1273,123.0,5.0
Apache,1274,137.4,5.0
Apache,1275,125.5,5.0
Apache,1276,149.8,5.0
Apache,1277,130.1,5.0
Apache,1278,144.4,5.0
Apache,1279,148.9,5.0
Apache,1280,168.5,5.0
Apache,1281,143.5,5.0
Apache,1282,163.1,5.0
Apache,1283,137.2,5.0
Apache,1284,134.3,5.0
Apache,1285,172.9,5.0
Apache,1286,117.9,5.0
Apache,1287,145.8,5.0
Apache,1288,149.2,5.0
Apache,1289,157.3,5.0
Apache,1290,162.2,5.0
Apache,1291,129.6,5.0
Apache,1292,152.0,5.0
Apache,1293,155.3,5.0
Apache,1294,137.3,5.0
Apache,1295,128.4,5.0
Apache,1296,131.8,5.0
Apache,1297,146.9,5.0
Apache,1298,182.6,5.0
Apache,1299,115.7,5.0
Apache,1300,154.6,5.0
Apache,1301,154.5,5.0
Apache,1302,156.3,5.0
Apache,1303,120.2,5.0
Apache,1304,137.3,5.0
Apache,1305,115.9,5.0
Apache,1306,144.6,5.0
Apache,1307,148.9,5.0
Apache,1308,132.9,5.0
Apache,1309,140.9,5.0
Apache,1310,173.6,5.0
Apache,1311,155.0,5.0
Apache,1312,190.4,5.0
Apache,1313,152.6,5.0
Apache,1314,173.1,5.0
Apache,1315,168.7,5.0
Apache,1316,154.2,5.0
Apache,1317,139.4,5.0
Apache,1318,147.4,5.0
Apache,1319,126.6,5.0
Apache,1320,136.0,5.0
Apache,1321,150.4,5.0
Apache,1322,159.5,5.0
Apache,1323,160.4,5.0
Apache,1324,137.3,5.0
Apache,1325,166.9,5.0
Apache,1326,141.3,5.0
Apache,1327,180.7,5.0
Apache,1328,190.0,5.0
Apache,1329,181.7,5.0
Apache,1330,153.4,5.0
Apache,1331,185.1,5.0
Apache,1332,169.8,5.0
Apache,1333,159.3,5.0
Apache,1334,145.2,5.0
Apache,1335,153.7,5.0
Apache,1336,125.2,5.0
Apache,1337,138.1,5.0
Apache,1338,118.9,5.0
Apache,1339,152.6,5.0
Apache,1340,167.1,5.0
Apache,1341,135.8,5.0
Apache,1342,171.3,5.0
Apache,1343,142.3,5.0
Apache,1344,146.1,5.0
Apache,1345,138.6,5.0
Apache,1346,145.3,5.0
Apache,1347,150.1,5.0
Apache,1348,153.6,5.0
Apache,1349,176.6,5.0
Apache,1350,155.2,5.0
Apache,1351,123.4,5.0
Apache,1352,150.6,5.0
Apache,1353,153.5,5.0
Apache,1354,162.6,5.0
Apache,1355,144.7,5.0
Apache,1356,149.3,5.0
Apache,1357,138.3,5.0
Apache,1358,194.3,5.0
Apache,1359,136.3,5.0
Apache,1360,151.3,5.0
Apache,1361,159.9,5.0
Apache,1362,137.8,5.0
Apache,1363,131.7,5.0
Apache,1364,136.8,5.0
Apache,1365,153.5,5.0
Apache,1366,158.4,5.0
Apache,1367,205.5,5.0
Apache,1368,118.8,5.0
Apache,1369,134.9,5.0
Apache,1370,144.6,5.0
Apache,1371,180.2,5.0
Apache,1372,117.2,5.0
Apache,1373,140.6,5.0
Apache,1374,152.9,5.0
Apache,1375,174.7,5.0
Apache,1376,160.1,5.0
Apache,1377,145.2,5.0
Apache,1378,152.5,5.0
Apache,1379,180.0,5.0
Apache,1380,165.6,5.0
Apache,1381,141.5,5.0
Apache,1382,151.3,5.0
Apache,1383,138.1,5.0
Apache,1384,131.7,5.0
Apache,1385,122.4,5.0
Apache,1386,142.7,5.0
Apache,1387,134.7,5.0
Apache,1388,150.4,5.0
Apache,1389,144.8,5.0
Apache,1390,139.4,5.0
Apache,1391,144.0,5.0
Apache,1392,155.4,5.0
Apache,1393,157.8,5.0
Apache,1394,148.1,5.0
Apache,1395,165.4,5.0
Apache,1396,186.2,5.0
Apache,1397,159.3,5.0
Apache,1398,130.4,5.0
Apache,1399,135.9,5.0
Apache,1400,181.6,5.0
Apache,1401,157.7,5.0
Apache,1402,121.1,5.0
Apache,1403,131.2,5.0
Apache,1404,153.2,5.0
Apache,1405,137.1,5.0
Apache,1406,179.2,5.0
Apache,1407,134.0,5.0
Apache,1408,130.6,5.0
Apache,1409,156.0,5.0
Apache,1410,142.9,5.0
Apache,1411,138.4,5.0
Apache,1412,161.4,5.0
Apache,1413,132.3,5.0
Apache,1414,144.5,5.0
Apache,1415,129.5,5.0
Apache,1416,157.6,5.0
Apache,1417,125.7,5.0
Apache,1418,154.7,5.0
Apache,1419,144.5,5.0
Apache,1420,164.5,5.0
Apache,1421,160.2,5.0
Apache,1422,131.1,5.0
Apache,1423,142.2,5.0
Apache,1424,142.4,5.0
Apache,1425,164.8,5.0
Apache,1426,129.2,5.0
Apache,1427,171.3,5.0
Apache,1428,145.4,5.0
Apache,1429,174.2,5.0
Apache,1430,141.2,5.0
Apache,1431,134.7,5.0
Apache,1432,152.2,5.0
Apache,1433,130.7,5.0
Apache,1434,178.5,5.0
Apache,1435,152.8,5.0
Apache,1436,127.2,5.0
Apache,1437,135.1,5.0
Apache,1438,162.9,5.0
Apache,1439,130.0,5.0
Apache,1440,144.9,5.0
Apache,1441,140.0,5.0
Apache,1442,148.0,5.0
Apache,1443,146.1,5.0
Apache,1444,177.5,5.5
Apache,1445,147.3,5.0
Apache,1446,147.0,5.0
Apache,1447,161.3,5.0
Apache,1448,119.0,5.0
Apache,1449,136.1,5.0
Apache,1450,136.9,5.0
Apache,1451,163.0,5.0
Apache,1452,185.2,5.0
Apache,1453,146.2,5.0
Apache,1454,148.4,5.0
Apache,1455,190.9,5.0
Apache,1456,138.9,5.0
Apache,1457,197.9,5.0
Apache,1458,156.4,5.0
Apache,1459,151.6,5.0
Apache,1460,196.9,5.0
Apache,1461,139.0,5.0
Apache,1462,135.5,5.0
Apache,1463,160.2,5.0
Apache,1464,171.6,5.0
Apache,1465,184.0,5.0
Apache,1466,125.2,5.0
Apache,1467,142.5,4.5
Apache,1468,161.3,5.0
Apache,1469,119.0,5.0
Apache,1470,141.8,5.0
Apache,1471,142.2,5.0
Apache,1472,122.7,5.0
Apache,1473,129.0,5.0
Apache,1474,148.4,5.0
Apache,1475,143.2,5.0
Apache,1476,144.3,5.0
Apache,1477,128.4,5.0
Apache,1478,122.8,5.0
Apache,1479,131.9,5.0
Apache,1480,148.3,5.0
Apache,1481,151.3,5.0
Apache,1482,164.6,5.0
Apache,1483,137.6,5.0
Apache,1484,146.8,5.0
Apache,1485,170.4,5.0
Apache,1486,167.6,5.0
Apache,1487,138.8,5.0
Apache,1488,138.9,5.0
Apache,1489,144.8,5.0
Apache,1490,158.2,5.0
Apache,1491,142.2,5.0
Apache,1492,141.7,5.0
Apache,1493,138.7,5.0
Apache,1494,185.4,5.0
Apache,1495,130.9,5.0
Apache,1496,134.1,5.0
Apache,1497,153.0,5.0
Apache,1498,178.4,5.0
Apache,1499,159.0,5.0
Apache,1500,145.0,5.0
Apache,1501,128.6,5.0
Apache,1502,152.0,5.0
Apache,1503,179.1,5.0
Apache,1504,136.3,5.0
Apache,1505,131.5,5.0
Apache,1506,143.2,5.0
Apache,1507,120.6,5.0
Apache,1508,161.1,5.0
Apache,1509,139.5,5.0
Apache,1510,146.1,5.0
Apache,1511,134.6,5.0
Apache,1512,153.5,5.0
Apache,1513,143.0,5.0
Apache,1514,133.2,5.0
Apache,1515,149.2,5.0
Apache,1516,179.2,5.0
Apache,1517,139.7,5.0
Apache,1518,141.7,5.0
Apache,1519,154.5,5.0
Apache,1520,156.7,5.0
Apache,1521,188.8,5.0
Apache,1522,133.5,5.0
Apache,1523,157.8,5.0
Apache,1524,183.8,5.0
Apache,1525,165.6,5.0
Apache,1526,143.0,5.0
Apache,1527,165.2,5.5
Apache,1528,178.8,5.0
Apache,1529,117.5,5.0
Apache,1530,137.4,5.0
Apache,1531,140.9,5.0
Apache,1532,179.4,5.0
Apache,1533,122.0,5.0
Apache,1534,147.7,5.0
Apache,1535,140.4,5.0
Apache,1536,148.7,5.0
Apache,1537,157.7,5.0
Apache,1538,145.1,5.0
Apache,1539,144.7,5.0
Apache,1540,147.4,5.0
Apache,1541,152.6,5.0
Apache,1542,148.0,5.0
Apache,1543,142.2,5.0
Apache,1544,148.3,5.0
Apache,1545,170.9,5.0
Apache,1546,130.7,5.0
Apache,1547,134.9,5.0
Apache,1548,143.6,5.0
Apache,1549,167.3,5.0
Apache,1550,124.6,5.0
Apache,1551,169.6,5.0
Apache,1552,131.9,5.0
Apache,1553,169.4,5.0
Apache,1554,179.8,5.0
Apache,1555,155.7,5.0
Apache,1556,146.2,5.0
Apache,1557,165.2,5.0
Apache,1558,123.2,5.0
Apache,1559,159.6,5.0
Apache,1560,137.3,5.0
Apache,1561,159.5,5.0
Apache,1562,169.8,5.0
Apache,1563,121.6,5.0
Apache,1564,142.2,5.0
Apache,1565,147.0,5.0
Apache,1566,149.6,5.0
Apache,1567,178.1,5.0
Apache,1568,144.7,5.0
Apache,1569,154.1,5.0
Apache,1570,163.7,5.0
Apache,1571,128.6,5.0
Apache,1572,192.7,5.0
Apache,1573,153.9,5.0
Apache,1574,158.9,5.0
Apache,1575,151.6,5.0
Apache,1576,138.3,5.0
Apache,1577,147.8,5.0
Apache,1578,149.6,5.0
Apache,1579,152.6,5.0
Apache,1580,201.9,5.0
Apache,1581,142.8,5.0
Apache,1582,181.7,5.0
Apache,1583,143.3,5.0
Apache,1584,190.5,5.0
Apache,1585,127.1,5.0
Apache,1586,109.9,4.5
Apache,1587,173.6,5.0
Apache,1588,121.9,5.0
Apache,1589,184.9,5.0
Apache,1590,172.5,5.0
Apache,1591,172.8,5.0
Apache,1592,171.6,5.0
Apache,1593,155.0,5.0
Apache,1594,121.7,5.0
Apache,1595,132.8,5.0
Apache,1596,123.5,4.5
Apache,1597,133.9,5.0
Apache,1598,170.4,5.0
Apache,1599,125.3,5.0
Apache,1600,157.5,5.0
Apache,1601,127.0,5.0
Apache,1602,133.8,5.0
Apache,1603,135.1,5.0
Apache,1604,156.6,5.0
Apache,1605,172.5,5.0
Apache,1606,120.2,5.0
Apache,1607,138.7,5.0
Apache,1608,130.9,5.0
Apache,1609,174.9,5.0
Apache,1610,135.1,5.0
Apache,1611,142.2,5.0
Apache,1612,125.8,5.0
Apache,1613,161.2,5.0
Apache,1614,124.2,5.0
Apache,1615,118.9,5.0
Apache,1616,134.5,5.0
Apache,1617,134.5,5.0
Apache,1618,191.0,5.0
Apache,1619,126.9,5.0
Apache,1620,152.8,5.0
Apache,1621,148.7,5.0
Apache,1622,176.7,5.0
Apache,1623,128.7,5.0
Apache,1624,126.8,5.0
Apache,1625,168.3,5.0
Apache,1626,155.2,5.0
Apache,1627,156.2,5.0
Apache,1628,135.8,5.0
Apache,1629,156.6,5.0
Apache,1630,150.2,5.0
Apache,1631,148.8,5.0
Apache,1632,134.4,5.0
Apache,1633,138.9,5.0
Apache,1634,159.4,5.0
Apache,1635,164.7,5.0
Apache,1636,135.5,5.0
Apache,1637,136.7,5.0
Apache,1638,143.1,5.0
Apache,1639,136.6,5.0
Apache,1640,123.2,5.0
Apache,1641,126.1,5.0
Apache,1642,130.4,5.0
Apache,1643,165.0,5.0
Apache,1644,150.6,5.0
Apache,1645,142.7,5.0
Apache,1646,151.4,5.0
Apache,1647,142.6,5.0
Apache,1648,177.4,5.0
Apache,1649,123.2,5.0
Apache,1650,133.2,5.0
Apache,1651,145.8,5.0
Apache,1652,187.4,5.0
Apache,1653,133.9,5.0
Apache,1654,143.7,5.0
Apache,1655,157.0,5.0
Apache,1656,187.0,5.0
Apache,1657,130.6,5.0
Apache,1658,135.9,5.0
Apache,1659,141.4,5.0
Apache,1660,140.0,5.0
Apache,1661,163.1,5.0
Apache,1662,133.6,5.0
Apache,1663,139.1,5.0
Apache,1664,149.1,5.0
Apache,1665,137.2,5.0
Apache,1666,141.5,5.0
Apache,1667,130.0,5.0
Apache,1668,152.5,5.0
Apache,1669,137.1,5.0
Apache,1670,128.8,5.0
Apache,1671,134.8,5.0
Apache,1672,142.2,5.0
Apache,1673,138.8,5.0
Apache,1674,121.6,5.0
Apache,1675,127.0,5.0
Apache,1676,129.7,5.0
Apache,1677,157.8,5.0
Apache,1678,156.7,5.0
Apache,1679,136.8,5.0
Apache,1680,130.9,5.0
Apache,1681,151.7,5.0
Apache,1682,173.0,5.0
Apache,1683,183.9,5.0
Apache,1684,150.1,5.0
Apache,1685,150.1,5.0
Apache,1686,170.9,5.0
Apache,1687,142.4,5.0
Apache,1688,143.6,5.0
Apache,1689,149.1,5.0
Apache,1690,159.7,5.0
Apache,1691,191.8,5.0
Apache,1692,131.4,5.0
Apache,1693,141.8,5.0
Apache,1694,154.6,5.0
Apache,1695,130.8,5.0
Apache,1696,197.8,5.0
Apache,1697,130.6,5.0
Apache,1698,149.9,5.0
Apache,1699,187.0,5.0
Apache,1700,140.8,5.0
Apache,1701,162.0,5.0
Apache,1702,114.5,5.0
Apache,1703,146.2,5.0
Apache,1704,158.6,5.0
Apache,1705,134.4,5.0
Apache,1706,140.8,5.0
Apache,1707,157.4,5.0
Apache,1708,155.4,5.5
Apache,1709,124.0,5.0
Apache,1710,131.3,5.0
Apache,1711,140.3,5.0
Apache,1712,181.9,5.0
Apache,1713,165.1,5.0
Apache,1714,125.9,5.0
Apache,1715,153.1,5.0
Apache,1716,146.3,5.0
Apache,1717,194.8,5.0
Apache,1718,169.6,5.0
Apache,1719,153.2,5.0
Apache,1720,183.4,5.0
Apache,1721,145.0,5.0
Apache,1722,130.0,5.0
Apache,1723,121.2,5.0
Apache,1724,139.1,4.0
Apache,1725,142.9,5.0
Apache,1726,146.5,5.0
Apache,1727,133.0,5.0
Apache,1728,118.4,5.0
Apache,1729,155.1,5.0
Apache,1730,134.1,5.0
Apache,1731,141.2,5.0
Apache,1732,148.7,5.0
Apache,1733,142.7,5.0
Apache,1734,140.1,5.0
Apache,1735,133.5,5.0
Apache,1736,149.0,5.0
Apache,1737,160.1,5.0
Apache,1738,133.9,5.0
Apache,1739,130.9,5.0
Apache,1740,142.1,5.0
Apache,1741,127.3,5.0
Apache,1742,138.4,5.0
Apache,1743,196.4,5.0
Apache,1744,134.9,5.0
Apache,1745,149.8,5.0
Apache,1746,169.4,5.0
Apache,1747,158.2,5.0
Apache,1748,202.1,5.0
Apache,1749,144.0,5.0
Apache,1750,156.4,5.0
Apache,1751,153.7,5.0
Apache,1752,134.3,5.0
Apache,1753,132.7,5.0
Apache,1754,132.8,5.0
Apache,1755,144.7,5.0
Apache,1756,141.2,5.5
Apache,1757,130.8,5.0
Apache,1758,136.0,5.0
Apache,1759,125.8,5.0
Apache,1760,150.8,5.0
Apache,1761,134.8,5.0
Apache,1762,141.3,5.0
Apache,1763,159.6,5.0
Apache,1764,162.2,5.0
Apache,1765,137.3,5.0
Apache,1766,140.4,5.0
Apache,1767,170.1,5.0
Apache,1768,177.6,5.0
Apache,1769,129.5,5.0
Apache,1770,130.5,5.0
Apache,1771,137.8,5.0
Apache,1772,168.0,5.0
Apache,1773,137.6,5.0
Apache,1774,134.4,5.0
Apache,1775,161.1,5.0
Apache,1776,176.6,5.0
Apache,1777,134.3,5.0
Apache,1778,155.9,5.5
Apache,1779,147.4,5.0
Apache,1780,171.6,5.0
Apache,1781,142.5,5.0
Apache,1782,130.0,5.0
Apache,1783,139.1,5.0
Apache,1784,177.0,5.0
Apache,1785,136.7,5.0
Apache,1786,125.5,5.0
Apache,1787,151.5,5.0
Apache,1788,136.1,5.0
Apache,1789,146.1,5.0
Apache,1790,129.2,5.0
Apache,1791,130.7,5.0
Apache,1792,135.6,5.0
Apache,1793,125.4,5.0
Apache,1794,134.0,5.0
Apache,1795,131.7,5.0
Apache,1796,147.0,5.0
Apache,1797,128.7,5.0
Apache,1798,132.4,5.0
Apache,1799,119.7,5.0
Apache,1800,124.5,1.5
Apache,1811,45997.4,5.0
Apache,1812,35973.5,4.0
Apache,1813,31259.0,1.0
Apache,1810,55096.5,1.0
Apache,1806,59878.4,1.0
Apache,1808,59896.0,1.0
Nginx,0,124.3,2.5
Nginx,1,129.8,5.0
Nginx,2,126.4,5.0
Nginx,3,122.2,5.0
Nginx,4,124.7,5.0
Nginx,5,121.8,5.0
Nginx,6,120.7,5.0
Nginx,7,128.7,5.0
Nginx,8,121.2,5.0
Nginx,9,140.1,5.0
Nginx,10,128.8,5.0
Nginx,11,120.9,5.0
Nginx,12,124.5,5.0
Nginx,13,120.8,5.0
Nginx,14,136.0,5.0
Nginx,15,116.5,5.0
Nginx,16,123.8,5.0
Nginx,17,116.9,5.0
Nginx,18,122.0,5.0
Nginx,19,118.8,5.0
Nginx,20,129.4,5.0
Nginx,21,118.2,5.0
Nginx,22,124.8,5.0
Nginx,23,113.5,5.0
Nginx,24,130.6,5.0
Nginx,25,122.2,5.0
Nginx,26,118.1,5.0
Nginx,27,129.1,5.0
Nginx,28,122.3,5.0
Nginx,29,117.1,5.0
Nginx,30,123.9,5.0
Nginx,31,119.3,5.0
Nginx,32,124.5,5.0
Nginx,33,125.8,5.0
Nginx,34,126.2,5.0
Nginx,35,111.5,5.0
Nginx,36,127.3,5.0
Nginx,37,129.4,5.0
Nginx,38,133.2,5.0
Nginx,39,126.5,5.0
Nginx,40,126.8,5.0
Nginx,41,115.0,5.0
Nginx,42,121.9,5.0
Nginx,43,115.6,5.0
Nginx,44,118.0,5.0
Nginx,45,127.7,5.0
Nginx,46,126.1,5.0
Nginx,47,118.4,5.0
Nginx,48,121.5,5.0
Nginx,49,129.9,5.0
Nginx,50,125.3,5.0
Nginx,51,120.4,5.0
Nginx,52,123.4,5.0
Nginx,53,122.5,5.0
Nginx,54,120.7,5.0
Nginx,55,118.0,5.0
Nginx,56,132.3,5.0
Nginx,57,121.6,5.0
Nginx,58,121.3,5.0
Nginx,59,129.4,5.0
Nginx,60,128.1,5.0
Nginx,61,155.3,5.0
Nginx,62,132.2,5.0
Nginx,63,125.7,5.0
Nginx,64,116.8,5.0
Nginx,65,122.8,5.0
Nginx,66,129.6,5.0
Nginx,67,137.2,5.0
Nginx,68,129.2,5.0
Nginx,69,122.9,5.0
Nginx,70,133.4,5.0
Nginx,71,122.6,5.0
Nginx,72,122.2,5.0
Nginx,73,131.1,5.0
Nginx,74,128.7,5.0
Nginx,75,122.1,5.0
Nginx,76,130.6,5.0
Nginx,77,115.9,5.0
Nginx,78,118.7,5.0
Nginx,79,127.1,5.0
Nginx,80,120.1,5.0
Nginx,81,122.4,5.0
Nginx,82,116.6,5.0
Nginx,83,126.3,5.0
Nginx,84,128.8,5.0
Nginx,85,122.9,5.0
Nginx,86,126.7,5.0
Nginx,87,123.5,5.0
Nginx,88,117.9,5.0
Nginx,89,120.0,5.0
Nginx,90,125.3,5.0
Nginx,91,121.6,5.0
Nginx,92,124.7,5.0
Nginx,93,120.8,5.0
Nginx,94,118.9,5.0
Nginx,95,130.5,5.0
Nginx,96,120.7,5.0
Nginx,97,124.2,5.0
Nginx,98,128.7,5.0
Nginx,99,130.8,5.0
Nginx,100,125.5,5.0
Nginx,101,122.9,5.0
Nginx,102,118.0,5.0
Nginx,103,124.4,5.0
Nginx,104,126.3,5.0
Nginx,105,120.6,5.0
Nginx,106,127.9,5.0
Nginx,107,121.4,5.0
Nginx,108,123.6,5.0
Nginx,109,123.0,5.0
Nginx,110,125.7,5.0
Nginx,111,122.0,5.0
Nginx,112,137.1,5.0
Nginx,113,134.0,5.0
Nginx,114,125.3,5.0
Nginx,115,121.4,5.0
Nginx,116,131.2,5.0
Nginx,117,119.2,5.0
Nginx,118,125.6,5.0
Nginx,119,126.4,5.0
Nginx,120,128.4,5.0
